id,price_day,f_property_type,f_neighbourhood,n_accommodates,n_bathrooms,n_minimum_nights,n_beds,n_review_scores_rating,n_number_of_reviews,n_bedrooms,d_instant_bookable,d_wifi,d_refrigerator,d_air_conditioning,d_baby,d_beach,d_stove,d_free_parking,d_office,d_coffee_maker,d_garden,d_gym
851044,122,rental unit,Zuid,4,1.5,1,2,4.76,729,2,1,1,1,0,0,0,1,0,0,1,0,0
853645,800,loft,De Pijp - Rivierenbuurt,4,1,30,2,4.81,70,3,0,1,0,0,0,0,0,0,0,0,0,0
854328,292,rental unit,De Baarsjes - Oud-West,4,2.5,7,3,4.81,330,3,0,1,1,1,1,0,1,0,0,1,0,0
859346,129,rental unit,De Pijp - Rivierenbuurt,2,1,4,2,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
862411,180,rental unit,Centrum-West,2,1,7,1,4.9,80,1,0,1,1,0,0,0,1,0,0,1,0,0
862432,109,rental unit,Centrum-West,2,1,3,1,4.85,34,1,0,1,0,0,0,0,0,0,0,0,0,0
863877,175,rental unit,Centrum-Oost,2,1,2,1,4.8,8,1,0,1,0,0,0,0,0,0,0,0,0,0
866523,80,rental unit,Slotervaart,2,1,2,1,5,7,1,0,1,0,0,0,0,0,0,0,0,0,0
870225,180,rental unit,De Pijp - Rivierenbuurt,4,1,1,2,4.77,92,2,0,1,1,0,0,0,1,0,0,0,0,0
870342,110,rental unit,Oud-Oost,2,1,500,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0
874057,164,rental unit,De Baarsjes - Oud-West,2,1,3,1,4.63,36,1,1,1,1,0,0,0,1,0,0,1,0,0
874688,359,rental unit,Oud-Oost,6,2,4,8,4.78,28,5,0,1,1,0,0,0,1,0,0,1,0,0
884070,130,rental unit,Bos en Lommer,2,1.5,2,1,4.5,22,1,0,1,1,0,0,0,0,0,0,1,0,0
886606,120,rental unit,Bos en Lommer,2,1.5,2,1,4.8,30,1,0,1,0,0,0,0,0,0,0,0,0,0
890288,268,rental unit,Zuid,4,2,2,2,4.84,33,2,0,1,1,0,0,0,1,0,0,1,0,0
891337,226,rental unit,Centrum-Oost,4,1,3,2,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
892937,239,rental unit,Centrum-West,4,1.5,4,1,4.7,47,1,0,1,0,0,0,0,0,1,0,0,0,0
895792,250,rental unit,Centrum-West,4,1,2,1,4.81,59,2,0,1,1,0,1,0,1,0,0,1,0,0
896368,150,rental unit,De Pijp - Rivierenbuurt,2,1,2,1,4.83,12,1,0,1,0,0,0,0,0,0,0,0,0,0
901789,120,rental unit,De Baarsjes - Oud-West,2,1.5,4,1,4.89,82,1,1,1,1,0,0,0,1,0,0,1,0,0
916096,210,rental unit,Centrum-West,4,1.5,4,2,4.62,59,2,0,1,1,0,1,0,1,0,0,1,0,0
917851,105,rental unit,De Pijp - Rivierenbuurt,2,1,2,2,4.9,20,1,0,1,0,0,0,0,0,0,0,0,0,0
927119,200,rental unit,Zuid,4,1,5,2,4.9,10,2,0,1,0,0,0,0,0,0,0,0,0,0
931270,129,rental unit,Zuid,4,1,2,1,4.76,295,1,0,1,1,0,0,0,0,0,0,1,0,0
933737,110,rental unit,Watergraafsmeer,4,1.5,16,6,4.86,7,3,0,1,0,0,0,0,0,0,0,0,0,0
937635,195,loft,De Baarsjes - Oud-West,5,1,3,4,4.66,71,3,0,1,1,0,1,0,1,0,0,1,0,0
939211,130,rental unit,Westerpark,2,1.5,4,1,4.92,65,1,0,1,1,0,0,0,1,0,0,1,0,0
940146,90,rental unit,De Pijp - Rivierenbuurt,2,1,6,1,4.67,9,1,0,1,0,0,0,0,0,0,0,0,0,0
941407,145,rental unit,Centrum-Oost,2,1,15,1,5,7,1,0,1,1,0,0,0,1,0,0,1,0,0
964986,318,rental unit,De Pijp - Rivierenbuurt,4,1.5,3,3,5,23,2,0,1,1,0,0,0,1,0,0,1,0,0
982907,145,loft,Oostelijk Havengebied - Indische Buurt,4,2.5,5,2,4.71,7,3,0,1,1,0,1,1,1,1,0,1,0,0
996112,300,rental unit,Centrum-Oost,4,1,3,4,4.72,19,2,0,1,0,0,0,0,0,0,0,0,0,0
1005026,200,rental unit,Westerpark,2,1,2,0,5,45,1,0,1,1,0,0,0,0,0,0,1,0,0
1006621,250,rental unit,Westerpark,4,1,10,3,4.67,16,3,0,1,0,0,0,0,0,0,0,0,0,0
1020477,140,rental unit,Centrum-West,2,1,4,1,4.93,29,1,0,1,1,0,0,0,1,0,0,1,0,0
1021278,250,rental unit,Watergraafsmeer,5,1,5,4,4.5,2,3,0,1,0,0,0,0,0,0,0,0,0,1
1030014,87,rental unit,Centrum-West,2,1,4,1,4.61,50,1,0,1,1,0,0,0,0,0,0,0,0,0
1035801,225,rental unit,Zuid,4,1,3,4,4.75,17,2,0,1,1,0,0,0,1,0,0,1,0,0
1036888,151,rental unit,Westerpark,2,1,3,1,4.81,65,1,0,1,1,0,0,0,1,0,0,1,0,0
1037485,295,rental unit,De Baarsjes - Oud-West,4,1,4,2,4.94,16,2,0,1,0,0,0,0,0,0,0,0,0,0
1038120,950,loft,Westerpark,4,2.5,2,3,4.98,44,3,0,1,1,0,1,0,1,0,0,1,0,0
1040669,177,rental unit,Westerpark,4,1,4,2,4.82,12,2,0,1,1,0,1,0,1,0,0,1,0,0
1041309,143,rental unit,Zuid,2,1.5,4,2,4.94,50,1,0,1,1,0,0,0,1,0,0,1,0,0
1041923,100,rental unit,Bos en Lommer,2,1,3,1,4.5,2,1,0,1,1,0,0,0,1,0,0,1,0,0
1043348,84,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,7,1,4.29,17,1,0,1,0,0,0,0,0,0,0,0,0,0
1044090,130,rental unit,De Baarsjes - Oud-West,2,1.5,1,1,4.72,18,1,0,1,0,0,0,0,0,0,0,0,0,0
1044448,525,loft,Centrum-Oost,4,1,2,5,4.58,35,4,0,1,1,0,1,1,1,0,0,1,0,0
1044452,150,rental unit,Westerpark,2,1,7,1,4.82,286,1,1,1,1,0,0,0,1,0,0,1,1,0
1047746,200,loft,Oud-Oost,4,3,4,0,4.7,22,3,0,1,1,0,0,0,1,0,0,1,0,0
1051514,500,rental unit,Centrum-West,5,2,3,5,4.83,9,4,0,1,1,0,1,0,0,0,0,1,0,0
1064108,99,rental unit,Centrum-West,2,1.5,7,1,4.74,47,1,0,1,1,0,0,0,1,0,0,1,0,0
1068565,135,rental unit,IJburg - Zeeburgereiland,4,1,5,1,4.78,82,1,0,1,0,0,0,0,0,0,0,1,0,0
1071414,110,rental unit,Oud-Oost,3,1,3,1,4.8,337,2,0,1,1,0,0,0,1,0,0,1,0,0
1071421,148,rental unit,De Baarsjes - Oud-West,2,1,5,1,4.81,22,1,0,1,1,0,0,0,1,0,0,0,0,0
1072171,106,rental unit,Bos en Lommer,4,1,7,2,4.33,12,1,0,1,1,0,0,0,1,0,0,1,0,0
1076673,250,rental unit,De Pijp - Rivierenbuurt,4,1,2,1,4.35,18,1,0,1,0,0,0,0,0,0,0,0,0,0
1081452,180,rental unit,Oud-Oost,2,1,200,1,4.44,51,1,1,1,1,0,0,0,1,0,0,1,0,0
1082688,128,rental unit,De Baarsjes - Oud-West,2,1,4,1,4.9,23,1,0,1,0,0,0,0,0,0,0,0,0,0
1088859,100,rental unit,De Baarsjes - Oud-West,2,1,3,1,4.86,66,1,0,1,1,0,0,0,0,0,0,1,0,0
1089874,195,rental unit,Oud-Oost,4,1,2,4,4.35,25,2,0,1,1,0,0,0,1,0,0,0,0,0
1095819,180,rental unit,Oud-Oost,3,3,3,2,4.82,17,2,0,1,1,0,1,0,1,0,0,1,0,0
1095913,99,rental unit,De Pijp - Rivierenbuurt,2,1,5,1,4.81,21,1,0,1,1,0,0,0,1,0,0,1,0,0
1099036,57,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,7,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1102657,60,rental unit,Zuid,2,1,2,1,4.73,27,1,0,1,1,0,0,0,1,0,0,0,0,0
1102846,157,rental unit,Centrum-Oost,3,1,3,2,4.69,95,1,0,1,1,0,0,0,1,0,0,1,0,0
1104125,120,rental unit,De Baarsjes - Oud-West,2,1,3,1,4.85,52,1,1,1,1,0,0,0,1,0,0,0,0,0
1109494,128,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.8,105,1,0,1,1,0,0,0,1,0,0,1,0,0
1113862,85,rental unit,De Pijp - Rivierenbuurt,2,1,5,2,4.75,12,NA,0,1,1,0,0,0,1,0,0,1,0,0
1114384,202,rental unit,Bos en Lommer,4,2,2,2,4.36,11,2,0,1,1,0,0,0,0,1,0,0,0,0
1120077,99,rental unit,Bos en Lommer,2,1,2,1,4.83,12,1,0,1,0,0,0,0,0,0,0,0,0,0
1134823,201,rental unit,Centrum-West,4,1.5,2,3,4.82,17,2,0,1,1,0,0,0,1,0,0,1,0,0
1134916,149,rental unit,De Pijp - Rivierenbuurt,2,1,1000,1,4.67,35,1,0,1,1,0,0,0,1,0,0,0,0,0
1145140,102,rental unit,Zuid,2,1,2,1,4.64,25,1,0,1,1,0,0,0,1,0,0,1,0,0
1146192,80,rental unit,De Pijp - Rivierenbuurt,2,1,2,1,4.88,8,1,0,1,1,0,0,0,1,1,0,1,0,0
1149289,150,rental unit,Centrum-Oost,3,1.5,3,2,4.73,96,1,0,1,1,0,0,0,1,0,0,1,0,0
1149694,75,rental unit,Bos en Lommer,2,1.5,3,1,4.19,76,1,1,1,1,0,0,0,1,0,0,1,0,0
1155251,100,rental unit,Centrum-West,2,1,7,1,4.81,32,1,0,1,1,0,0,0,1,0,0,1,0,0
1155386,99,rental unit,De Pijp - Rivierenbuurt,2,1,6,2,4.72,59,1,0,1,0,0,0,0,0,0,0,0,0,0
1156220,300,rental unit,De Baarsjes - Oud-West,4,2.5,2,4,5,4,4,0,1,1,0,0,0,1,0,0,1,0,0
1158662,139,rental unit,De Baarsjes - Oud-West,3,1,3,2,4.86,49,1,0,1,1,0,0,0,1,0,0,1,0,0
1162769,295,rental unit,Oud-Oost,4,1,4,4,4.8,10,4,0,1,1,0,0,0,1,0,0,1,0,0
1169992,126,rental unit,Buitenveldert - Zuidas,4,1,3,2,4.67,15,1,1,1,0,0,0,0,0,0,0,0,0,0
1173892,80,rental unit,Watergraafsmeer,2,1,2,1,4.86,7,1,1,1,0,0,0,0,0,0,0,0,0,0
1174506,120,rental unit,De Pijp - Rivierenbuurt,2,1,4,1,4.95,42,1,0,1,1,0,0,0,0,0,0,1,0,0
1181225,150,rental unit,De Baarsjes - Oud-West,2,1.5,2,1,4.78,9,1,0,1,0,0,0,0,0,0,0,0,0,0
1184777,140,rental unit,Oostelijk Havengebied - Indische Buurt,4,1.5,3,2,4.84,64,2,0,1,0,0,0,0,0,0,0,1,0,0
1187004,130,rental unit,Zuid,4,1,2,3,4.61,60,1,1,1,1,0,0,0,1,0,0,1,0,0
1188058,129,rental unit,Zuid,2,1,3,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1188323,155,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.07,17,1,0,1,1,0,0,0,1,0,0,0,0,0
1195666,263,rental unit,De Baarsjes - Oud-West,4,2,2,4,4.89,37,4,0,1,1,0,0,0,0,0,0,0,0,0
1196088,96,rental unit,Oud-Noord,4,1,2,1,4.66,302,2,0,1,0,0,0,0,0,1,0,0,0,0
1196309,120,rental unit,Zuid,3,1,183,2,4.86,0,2,0,1,0,0,0,0,0,1,0,0,0,0
1199113,126,rental unit,De Baarsjes - Oud-West,4,1,2,4,4.85,22,2,0,1,0,0,1,0,0,0,0,0,0,0
1200768,100,rental unit,De Baarsjes - Oud-West,4,1,5,5,4.95,41,3,0,1,1,0,0,0,1,0,0,1,0,0
1201952,80,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,2,1,4.86,22,1,0,0,1,0,0,0,1,0,0,0,0,0
1205718,100,rental unit,Oud-Oost,2,1,2,1,4.91,24,1,0,1,1,0,0,0,1,0,0,1,0,0
1205976,80,rental unit,Centrum-West,4,1,21,3,5,4,2,0,1,0,0,0,0,0,0,0,0,0,0
1209533,195,rental unit,Oud-Oost,2,1,14,1,5,2,1,1,1,1,0,0,0,1,0,0,1,0,0
1225622,160,rental unit,De Baarsjes - Oud-West,4,2,5,3,4.92,49,3,0,1,1,0,0,0,1,0,0,1,0,0
1230403,241,rental unit,De Pijp - Rivierenbuurt,4,1.5,3,2,4.6,30,2,0,1,1,0,0,0,1,0,0,0,0,0
1233749,468,rental unit,Centrum-West,4,1,3,4,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0
1236227,261,rental unit,Centrum-West,4,1.5,1,2,4.92,171,2,1,1,1,1,1,0,0,0,0,1,0,0
1238409,99,rental unit,Watergraafsmeer,2,1,90,3,4.69,58,NA,0,1,0,0,0,0,0,0,0,1,0,0
1238420,510,rental unit,Centrum-Oost,4,1,3,3,4.86,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1250716,180,rental unit,De Baarsjes - Oud-West,4,1,5,2,4.77,27,2,0,1,1,0,0,0,1,0,0,1,0,0
1251811,119,rental unit,De Baarsjes - Oud-West,2,1.5,5,1,4.83,24,1,0,1,1,0,0,0,1,0,0,1,0,0
1252179,90,rental unit,Oostelijk Havengebied - Indische Buurt,2,1.5,5,1,4.78,9,1,0,1,0,0,0,0,0,0,0,0,0,0
1262157,399,rental unit,Zuid,5,1,2,5,4.81,30,3,0,1,1,0,1,1,1,0,1,1,1,0
1265244,126,rental unit,De Baarsjes - Oud-West,3,1,3,3,4.77,16,2,0,1,0,0,0,0,0,0,0,0,0,0
1272351,140,rental unit,Oud-Oost,4,1.5,4,2,5,10,2,0,1,0,0,0,0,0,0,0,0,0,0
1277443,79,rental unit,Bos en Lommer,2,1,5,1,5,4,1,0,1,1,0,0,0,1,0,0,0,0,0
1279735,225,rental unit,De Pijp - Rivierenbuurt,2,2,4,0,4.94,33,1,0,1,1,0,0,0,0,0,0,1,0,1
1283694,100,rental unit,De Baarsjes - Oud-West,3,1,7,2,4.75,8,2,0,1,1,0,0,0,1,0,0,0,0,0
1286810,89,rental unit,Centrum-Oost,2,1,3,1,4.24,42,1,1,1,0,0,0,0,0,0,0,0,0,0
1298851,149,rental unit,De Pijp - Rivierenbuurt,4,2,6,3,4.73,85,4,0,1,1,0,0,0,1,0,0,1,0,0
1299402,250,rental unit,Centrum-West,4,1.5,2,2,4.88,67,2,0,1,1,0,0,0,1,0,0,1,0,0
1302771,205,rental unit,De Baarsjes - Oud-West,2,1.5,1,1,4.85,35,1,0,1,1,0,0,0,1,0,0,1,0,0
1303534,135,rental unit,De Baarsjes - Oud-West,4,1,3,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0
1311373,500,rental unit,De Baarsjes - Oud-West,5,1,4,6,4.89,32,3,0,1,0,0,0,0,0,0,0,0,0,0
1315392,99,rental unit,Centrum-West,2,1,7,1,4.83,56,1,0,1,1,0,0,0,1,0,0,1,0,0
1316990,199,rental unit,Centrum-West,4,2.5,7,2,4.82,106,2,0,1,1,0,0,0,1,0,0,1,0,0
1321735,110,rental unit,Centrum-West,3,1,7,2,4.63,68,2,0,1,1,0,0,0,1,0,0,1,0,0
1323521,175,rental unit,Westerpark,4,1.5,3,3,4.67,12,2,0,1,0,0,0,0,0,0,0,0,0,0
1328500,400,loft,De Baarsjes - Oud-West,4,2,2,4,4.84,49,4,0,1,1,0,1,0,1,0,0,1,0,0
1329048,130,rental unit,Oud-Noord,4,1,5,2,4.79,15,3,0,1,1,0,1,0,0,0,0,1,0,0
1339705,404,rental unit,Centrum-Oost,4,1,3,2,4.88,44,2,0,1,0,0,0,0,0,0,0,0,0,0
1344662,125,rental unit,Centrum-Oost,2,1,1,1,4.33,10,1,0,1,0,0,0,0,0,0,0,0,0,0
1346133,125,rental unit,Westerpark,4,1,5,2,4.79,52,1,0,1,0,1,0,0,0,0,0,0,0,0
1355777,150,rental unit,De Baarsjes - Oud-West,4,1.5,2,2,4.56,82,1,0,1,1,0,1,0,1,0,0,1,0,0
1359386,250,rental unit,De Pijp - Rivierenbuurt,4,1,2,4,4.74,43,3,0,1,0,0,0,0,0,0,0,0,0,0
1362020,140,rental unit,Oostelijk Havengebied - Indische Buurt,3,1,5,3,4.75,5,2,0,1,0,0,0,0,0,0,0,0,0,0
1364013,114,rental unit,De Baarsjes - Oud-West,4,1.5,4,5,4.7,23,3,0,1,1,0,0,0,1,0,0,1,0,0
1364081,135,rental unit,Oostelijk Havengebied - Indische Buurt,3,1,3,2,4.39,56,1,0,1,1,0,0,0,1,0,0,0,0,0
1366058,159,rental unit,Oud-Noord,4,1.5,3,2,4.82,58,2,0,1,1,0,0,0,1,0,0,1,0,0
1366513,160,rental unit,Zuid,3,2,3,2,5,15,2,0,1,0,0,0,0,0,0,0,0,0,0
1366589,150,rental unit,Westerpark,2,1,2,1,5,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1367385,257,rental unit,De Pijp - Rivierenbuurt,3,1,150,2,5,8,2,0,1,0,0,0,0,0,0,0,0,0,0
1369677,84,rental unit,Bos en Lommer,2,1,3,1,4.91,37,1,0,1,0,0,0,0,0,0,0,0,0,0
1371048,99,rental unit,Centrum-West,2,1,3,1,4.74,86,1,0,1,1,0,0,0,1,0,0,1,0,0
1381400,130,rental unit,Westerpark,2,1,4,0,4.63,16,2,0,1,0,0,0,0,0,0,0,0,0,0
1383369,106,rental unit,Westerpark,3,1,4,1,4.75,123,1,0,1,1,0,0,0,1,0,0,1,0,0
1385486,165,rental unit,Gaasperdam - Driemond,2,1,2,0,4.86,56,1,0,1,0,0,0,0,0,1,0,0,0,0
1398007,220,rental unit,Westerpark,5,1.5,1,3,4.43,7,3,0,1,0,0,0,0,0,0,0,0,0,0
1398395,99,rental unit,Zuid,2,1,3,1,4.67,5,1,0,1,0,1,0,0,0,0,0,0,0,0
1400691,199,rental unit,Westerpark,4,1.5,3,3,4.9,31,3,0,1,1,0,0,0,1,0,0,0,0,0
1402408,108,loft,Centrum-Oost,2,1.5,2,1,4.87,93,1,0,1,1,0,1,0,1,1,0,1,0,0
1409695,121,rental unit,Westerpark,2,1,3,1,5,19,1,0,1,0,0,0,0,0,1,0,0,0,0
1416213,150,rental unit,Slotervaart,4,1,5,4,4.63,17,3,0,1,0,0,0,0,0,1,0,0,0,0
1417704,95,rental unit,Westerpark,2,1,3,1,4.33,6,1,0,1,0,0,0,0,0,0,0,0,0,0
1432378,150,rental unit,De Baarsjes - Oud-West,4,1.5,2,2,4.63,31,2,0,1,1,0,0,0,1,0,0,1,0,0
1432499,179,rental unit,Westerpark,2,1,3,1,4.91,32,1,0,1,1,0,0,0,1,0,0,1,0,0
1435701,123,rental unit,De Pijp - Rivierenbuurt,2,1,2,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1436284,149,rental unit,De Pijp - Rivierenbuurt,2,1.5,2,1,4.64,92,1,0,1,0,0,0,0,0,0,0,0,0,0
1440217,500,rental unit,De Baarsjes - Oud-West,4,1,31,3,5,10,2,0,1,0,0,0,0,0,0,0,0,0,0
1448920,129,rental unit,Westerpark,2,1.5,4,0,4.91,11,1,0,1,0,0,0,0,0,0,0,0,0,0
1458297,110,rental unit,De Pijp - Rivierenbuurt,4,1,5,3,4.85,35,3,0,1,1,0,0,0,1,0,0,1,0,0
1460070,100,rental unit,De Pijp - Rivierenbuurt,2,1,3,1,4.78,43,NA,0,1,0,0,0,0,0,0,0,0,0,0
1460845,200,rental unit,Oud-Oost,4,1.5,4,4,4.75,8,2,0,1,1,0,0,0,1,0,0,1,0,0
1468473,115,rental unit,Bos en Lommer,2,1,21,1,4.55,131,1,1,1,1,0,0,0,1,0,0,1,0,0
1479060,175,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.84,75,1,0,1,0,0,0,0,0,0,0,0,0,0
1484957,343,rental unit,De Pijp - Rivierenbuurt,4,1.5,2,2,4.9,59,2,0,1,0,0,0,0,0,0,0,0,0,0
1496082,89,rental unit,De Pijp - Rivierenbuurt,2,1,4,1,4.73,16,NA,0,1,0,0,0,0,0,0,0,0,0,0
1499280,180,rental unit,De Baarsjes - Oud-West,2,1,3,1,4.83,12,1,0,1,0,0,0,0,0,1,0,0,0,0
1501539,135,rental unit,Bos en Lommer,2,1,3,1,4.67,12,1,0,1,0,0,0,0,0,0,0,0,0,0
1505436,300,rental unit,De Baarsjes - Oud-West,4,1,4,3,4.88,36,2,0,1,1,0,1,0,1,0,0,1,0,0
1511360,142,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.72,70,1,0,1,1,0,0,0,1,0,0,0,0,0
1514753,80,rental unit,Oostelijk Havengebied - Indische Buurt,4,1.5,3,1,4.79,43,1,0,1,1,0,0,0,1,0,0,1,0,0
1517398,108,rental unit,Westerpark,4,1,3,1,4.69,71,2,0,1,1,0,0,0,1,0,0,0,0,0
1521776,134,rental unit,De Baarsjes - Oud-West,2,1.5,3,1,4.91,34,1,0,1,1,0,0,0,1,0,0,1,0,0
1524993,145,rental unit,Centrum-West,2,1,2,1,4.8,74,1,0,1,1,0,0,0,1,0,0,1,0,0
1528318,155,rental unit,Centrum-West,4,1.5,3,1,4.96,73,1,0,1,1,0,0,0,1,0,0,1,0,0
1533103,150,rental unit,Westerpark,2,1.5,3,1,5,1,1,0,1,1,0,0,0,1,0,0,1,0,0
1536821,70,rental unit,De Baarsjes - Oud-West,2,1,180,1,4.83,120,NA,0,1,0,0,0,0,0,0,0,0,0,0
1548947,99,rental unit,Zuid,2,1,3,1,4.88,10,1,0,1,0,0,0,0,0,0,0,0,0,0
1556165,160,rental unit,Oud-Noord,4,1,6,4,5,8,3,0,1,0,0,0,0,0,0,0,0,0,0
1559969,191,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,3,1,4.76,22,1,0,1,1,0,0,0,1,0,0,1,0,0
1562942,110,rental unit,Zuid,2,1.5,2,1,4.88,8,1,0,1,1,0,0,0,1,0,0,1,0,0
1566348,89,rental unit,De Baarsjes - Oud-West,2,1,3,1,4.84,33,1,0,1,0,0,0,0,0,0,0,0,0,0
1567732,109,rental unit,De Pijp - Rivierenbuurt,2,1,1,1,4.44,88,1,0,1,1,0,0,0,0,0,0,0,0,0
1567839,135,rental unit,De Baarsjes - Oud-West,2,1.5,28,2,5,11,1,0,1,1,0,1,0,1,0,0,0,0,0
1567891,110,rental unit,Zuid,3,1,2,2,4.75,90,1,0,1,0,0,0,0,0,0,0,0,0,0
1578243,144,rental unit,Zuid,2,1,60,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1579945,154,rental unit,De Baarsjes - Oud-West,3,1,4,3,4.38,14,2,0,1,0,0,0,0,0,0,0,0,0,0
1580233,125,rental unit,De Baarsjes - Oud-West,2,1.5,3,1,4.69,13,1,0,1,1,0,0,0,1,0,1,1,0,0
1585699,118,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.92,53,1,0,1,0,0,0,0,0,0,0,0,0,0
1601408,300,rental unit,De Pijp - Rivierenbuurt,4,1.5,4,2,4.68,224,2,0,1,1,0,1,0,1,0,0,1,0,0
1601997,150,rental unit,De Pijp - Rivierenbuurt,4,1,4,2,4.21,23,2,0,1,1,0,1,0,1,0,0,1,0,0
1603630,270,rental unit,Centrum-West,2,1,1,2,4.94,52,1,0,1,0,0,0,0,0,0,0,0,0,0
1603794,153,rental unit,Centrum-West,2,1,2,0,4.97,66,1,0,1,1,0,0,0,1,0,0,1,0,0
1605387,65,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,4,1,4.89,27,1,0,1,1,0,0,0,1,0,0,1,0,0
1606616,110,rental unit,Centrum-Oost,2,1,1,1,4.91,11,1,0,1,0,0,0,0,0,0,0,0,0,0
1610986,200,rental unit,Centrum-Oost,2,1,2,1,4.82,53,1,1,1,0,0,0,0,0,0,0,0,0,0
1613972,118,rental unit,Westerpark,2,1,3,1,4.79,21,1,0,1,0,0,0,0,0,0,0,0,0,0
1620475,100,rental unit,Oostelijk Havengebied - Indische Buurt,4,1,2,3,4.25,10,2,0,1,0,0,0,0,0,0,0,0,0,0
1631878,450,rental unit,Zuid,4,2,3,3,4.62,64,2,0,1,1,0,0,0,0,0,0,1,0,0
1633234,52,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.98,58,1,0,1,1,0,0,0,1,0,0,1,0,0
1639079,80,rental unit,Bos en Lommer,2,1,3,1,4.82,28,NA,0,1,0,0,0,0,0,0,0,0,0,0
1645011,297,loft,Centrum-Oost,4,1.5,3,3,4.94,48,3,0,1,1,0,0,0,1,0,0,1,0,0
1645571,319,rental unit,De Pijp - Rivierenbuurt,4,1.5,2,2,4.85,23,2,0,1,1,0,1,0,1,0,0,1,0,0
1653373,103,rental unit,Buitenveldert - Zuidas,4,1,1,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1657879,119,rental unit,De Baarsjes - Oud-West,3,1,6,2,4.92,12,1,0,1,0,0,0,0,0,0,0,0,0,0
1658094,155,rental unit,De Baarsjes - Oud-West,2,1,7,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1658365,135,rental unit,De Baarsjes - Oud-West,2,1.5,200,2,4.87,46,2,0,1,0,0,0,0,0,0,0,0,0,0
1662676,120,rental unit,Centrum-West,2,1,15,2,4.85,25,1,0,1,0,0,0,0,0,0,0,0,0,0
1662724,110,rental unit,De Pijp - Rivierenbuurt,2,1,8,1,4.83,139,1,0,1,0,0,0,0,0,0,0,1,0,0
1672419,70,rental unit,Oud-Oost,3,1,4,1,4.76,29,1,0,1,0,0,0,0,0,0,0,0,0,1
1681041,200,rental unit,Zuid,6,1.5,7,4,5,16,3,0,1,1,0,0,0,1,0,0,1,0,0
1690339,107,rental unit,Bos en Lommer,2,1.5,3,1,4.9,59,1,0,1,0,0,0,0,0,0,0,0,0,0
1690441,250,rental unit,Centrum-Oost,4,1.5,2,2,4.68,63,2,0,1,0,0,0,0,0,0,0,0,0,0
1694534,220,rental unit,De Pijp - Rivierenbuurt,4,1,3,3,4.56,62,3,0,1,0,0,0,0,0,0,0,0,0,0
1704895,201,rental unit,Centrum-Oost,4,1,2,2,4.75,87,1,0,1,0,0,0,0,0,0,0,0,0,0
1704905,123,rental unit,Westerpark,2,1,2,1,4.65,279,1,1,1,1,0,0,0,1,0,0,1,0,0
1707937,140,rental unit,Westerpark,2,1,3,2,4.68,69,1,0,1,1,0,0,0,0,0,0,1,0,0
1708187,200,rental unit,De Pijp - Rivierenbuurt,2,1,3,1,4.66,43,1,0,1,1,0,0,0,1,0,0,1,0,0
1714683,225,rental unit,Buitenveldert - Zuidas,2,1,3,1,4.88,42,1,0,1,1,0,0,0,0,0,0,1,0,0
1723463,200,rental unit,Watergraafsmeer,4,1.5,5,4,4.91,22,3,0,1,0,0,0,0,0,0,0,0,0,0
1731246,215,rental unit,De Pijp - Rivierenbuurt,4,1,3,2,4.95,40,2,0,1,1,0,0,0,1,0,0,1,0,0
1734564,229,loft,Centrum-West,2,1.5,4,1,4.81,69,1,0,1,1,0,0,0,1,0,0,1,0,0
1734582,149,rental unit,De Baarsjes - Oud-West,4,1,2,2,4.97,39,2,1,1,1,0,0,0,1,0,0,1,0,0
1734769,245,rental unit,Geuzenveld - Slotermeer,4,1,4,4,4.85,48,3,0,1,0,0,0,0,0,0,0,1,0,0
1734815,215,rental unit,Centrum-West,2,1,6,1,4.63,9,1,0,1,0,0,0,0,0,0,0,0,0,0
1745212,119,rental unit,Watergraafsmeer,2,1,5,1,4.88,17,1,0,1,0,0,0,0,0,0,0,0,0,0
1766570,337,rental unit,Centrum-Oost,4,1,7,2,4.5,2,2,0,1,1,1,0,0,1,0,0,1,0,0
